category,template_name,template_key,output_format,accuracy,qwk,mse,mae,samples_processed,samples_skipped,error
1_D_M,zero_shot,zero_shot,json,0.8879668049792531,0.6134772536340725,0.13070539419087138,0.11825726141078838,482,0,
1_D_M,few_shot,few_shot,json,0.8609958506224067,0.5804697746512459,0.15145228215767634,0.14315352697095435,482,0,
1_D_kA,zero_shot,zero_shot,json,0.6908713692946058,0.35203580570894977,0.34647302904564314,0.3215767634854772,482,0,
